"id","givenName","familyName","middleName","unaccentedGivenName","unaccentedFamilyName","unaccentedMiddleName","nickName","honorificPrefix","honorificSuffix","honorificTitle","birthYear","deathYear","congresses"
"T000162","Craig","Thomas","Lyle","Craig","Thomas","Lyle",,,,,"1933","2007","[{""position"":""Representative"",""congressNumber"":101,""stateName"":""WY"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":102,""stateName"":""WY"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":103,""stateName"":""WY"",""parties"":[""Republican""]},{""position"":""Senator"",""congressNumber"":104,""stateName"":""WY"",""parties"":[""Republican""]},{""position"":""Senator"",""congressNumber"":105,""stateName"":""WY"",""parties"":[""Republican""]},{""position"":""Senator"",""congressNumber"":106,""stateName"":""WY"",""parties"":[""Republican""]},{""position"":""Senator"",""congressNumber"":107,""stateName"":""WY"",""parties"":[""Republican""]},{""position"":""Senator"",""congressNumber"":108,""stateName"":""WY"",""parties"":[""Republican""]},{""position"":""Senator"",""congressNumber"":109,""stateName"":""WY"",""parties"":[""Republican""]},{""position"":""Senator"",""congressNumber"":110,""stateName"":""WY"",""parties"":[""Republican""]}]"
"T000188","William","Thomas","Marshall","William","Thomas","Marshall",,,,,"1941",,"[{""position"":""Representative"",""congressNumber"":100,""stateName"":""CA"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":101,""stateName"":""CA"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":102,""stateName"":""CA"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":105,""stateName"":""CA"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":98,""stateName"":""CA"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":97,""stateName"":""CA"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":103,""stateName"":""CA"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":104,""stateName"":""CA"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":96,""stateName"":""CA"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":99,""stateName"":""CA"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":108,""stateName"":""CA"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":107,""stateName"":""CA"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":106,""stateName"":""CA"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":109,""stateName"":""CA"",""parties"":[""Republican""]}]"
"T000467","Glenn","Thompson",,"Glenn","Thompson",,,,,,"1959",,"[{""position"":""Representative"",""congressNumber"":112,""stateName"":""PA"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":111,""stateName"":""PA"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":113,""stateName"":""PA"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":116,""stateName"":""PA"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":115,""stateName"":""PA"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":114,""stateName"":""PA"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":117,""stateName"":""PA"",""parties"":[""Republican""],""electionCirca"":false},{""position"":""Representative"",""congressNumber"":118,""stateName"":""PA"",""parties"":[""Republican""],""electionCirca"":false}]"
"T000234","Charles","Thone",,"Charles","Thone",,,,,,"1924","2018","[{""position"":""Representative"",""congressNumber"":92,""stateName"":""NE"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":93,""stateName"":""NE"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":94,""stateName"":""NE"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":95,""stateName"":""NE"",""parties"":[""Republican""]}]"
"T000238","William","Thornberry","McClellan","William","Thornberry","McClellan","Mac",,,,"1958",,"[{""position"":""Representative"",""congressNumber"":111,""stateName"":""TX"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":105,""stateName"":""TX"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":104,""stateName"":""TX"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":110,""stateName"":""TX"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":113,""stateName"":""TX"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":112,""stateName"":""TX"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":109,""stateName"":""TX"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":116,""stateName"":""TX"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":108,""stateName"":""TX"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":115,""stateName"":""TX"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":106,""stateName"":""TX"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":107,""stateName"":""TX"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":114,""stateName"":""TX"",""parties"":[""Republican""]}]"
"T000250","John","Thune",,"John","Thune",,,,,,"1961",,"[{""position"":""Representative"",""congressNumber"":105,""stateName"":""SD"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":106,""stateName"":""SD"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":107,""stateName"":""SD"",""parties"":[""Republican""]},{""position"":""Senator"",""congressNumber"":109,""stateName"":""SD"",""parties"":[""Republican""]},{""position"":""Senator"",""congressNumber"":110,""stateName"":""SD"",""parties"":[""Republican""]},{""position"":""Senator"",""congressNumber"":111,""stateName"":""SD"",""parties"":[""Republican""]},{""position"":""Senator"",""congressNumber"":112,""stateName"":""SD"",""parties"":[""Republican""]},{""position"":""Senator"",""congressNumber"":113,""stateName"":""SD"",""parties"":[""Republican""]},{""position"":""Senator"",""congressNumber"":114,""stateName"":""SD"",""parties"":[""Republican""]},{""position"":""Senator"",""congressNumber"":115,""stateName"":""SD"",""parties"":[""Republican""]},{""position"":""Senator"",""congressNumber"":116,""stateName"":""SD"",""parties"":[""Republican""]},{""position"":""Senator"",""congressNumber"":117,""stateName"":""SD"",""parties"":[""Republican""],""electionCirca"":false},{""position"":""Senator"",""congressNumber"":118,""stateName"":""SD"",""parties"":[""Republican""],""electionCirca"":false}]"
"T000260","Todd","Tiahrt",,"Todd","Tiahrt",,,,,,"1951",,"[{""position"":""Representative"",""congressNumber"":104,""stateName"":""KS"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":105,""stateName"":""KS"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":106,""stateName"":""KS"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":107,""stateName"":""KS"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":108,""stateName"":""KS"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":109,""stateName"":""KS"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":110,""stateName"":""KS"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":111,""stateName"":""KS"",""parties"":[""Republican""]}]"
"T000462","Patrick","Tiberi",,"Patrick","Tiberi",,"Pat",,,,"1962",,"[{""position"":""Representative"",""congressNumber"":115,""stateName"":""OH"",""parties"":[""Republican""],""electionCirca"":false},{""position"":""Representative"",""congressNumber"":112,""stateName"":""OH"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":107,""stateName"":""OH"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":108,""stateName"":""OH"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":114,""stateName"":""OH"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":111,""stateName"":""OH"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":113,""stateName"":""OH"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":109,""stateName"":""OH"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":110,""stateName"":""OH"",""parties"":[""Republican""]}]"
"T000480","William","Timmons",,"William","Timmons",,,,,,"1984",,"[{""position"":""Representative"",""congressNumber"":116,""stateName"":""SC"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":117,""stateName"":""SC"",""parties"":[""Republican""],""electionCirca"":false},{""position"":""Representative"",""congressNumber"":118,""stateName"":""SC"",""parties"":[""Republican""],""electionCirca"":false}]"
"T000470","Scott","Tipton",,"Scott","Tipton",,,,,,"1956",,"[{""position"":""Representative"",""congressNumber"":115,""stateName"":""CO"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":114,""stateName"":""CO"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":116,""stateName"":""CO"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":112,""stateName"":""CO"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":113,""stateName"":""CO"",""parties"":[""Republican""]}]"
"T000461","Patrick","Toomey","Joseph","Patrick","Toomey","Joseph",,,,,"1961",,"[{""position"":""Representative"",""congressNumber"":106,""stateName"":""PA"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":107,""stateName"":""PA"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":108,""stateName"":""PA"",""parties"":[""Republican""]},{""position"":""Senator"",""congressNumber"":112,""stateName"":""PA"",""parties"":[""Republican""]},{""position"":""Senator"",""congressNumber"":113,""stateName"":""PA"",""parties"":[""Republican""]},{""position"":""Senator"",""congressNumber"":114,""stateName"":""PA"",""parties"":[""Republican""]},{""position"":""Senator"",""congressNumber"":115,""stateName"":""PA"",""parties"":[""Republican""]},{""position"":""Senator"",""congressNumber"":116,""stateName"":""PA"",""parties"":[""Republican""]},{""position"":""Senator"",""congressNumber"":117,""stateName"":""PA"",""parties"":[""Republican""],""electionCirca"":false}]"
"T000314","Peter","Torkildsen","Gerard","Peter","Torkildsen","Gerard",,,,,"1958",,"[{""position"":""Representative"",""congressNumber"":103,""stateName"":""MA"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":104,""stateName"":""MA"",""parties"":[""Republican""]}]"
"T000362","David","Treen","Conner","David","Treen","Conner",,,,,"1928","2009","[{""position"":""Representative"",""congressNumber"":93,""stateName"":""LA"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":94,""stateName"":""LA"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":95,""stateName"":""LA"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":96,""stateName"":""LA"",""parties"":[""Republican""]}]"
"T000367","Paul","Trible","Seward","Paul","Trible","Seward",,,"Jr.",,"1946",,"[{""position"":""Representative"",""congressNumber"":95,""stateName"":""VA"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":96,""stateName"":""VA"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":97,""stateName"":""VA"",""parties"":[""Republican""]},{""position"":""Senator"",""congressNumber"":98,""stateName"":""VA"",""parties"":[""Republican""]},{""position"":""Senator"",""congressNumber"":99,""stateName"":""VA"",""parties"":[""Republican""]},{""position"":""Senator"",""congressNumber"":100,""stateName"":""VA"",""parties"":[""Republican""]}]"
"T000475","David","Trott","A.","David","Trott","A.",,,,,"1960",,"[{""position"":""Representative"",""congressNumber"":114,""stateName"":""MI"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":115,""stateName"":""MI"",""parties"":[""Republican""]}]"
"T000463","Michael","Turner","R.","Michael","Turner","R.",,,,,"1960",,"[{""position"":""Representative"",""congressNumber"":113,""stateName"":""OH"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":110,""stateName"":""OH"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":112,""stateName"":""OH"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":111,""stateName"":""OH"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":114,""stateName"":""OH"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":116,""stateName"":""OH"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":109,""stateName"":""OH"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":108,""stateName"":""OH"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":115,""stateName"":""OH"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":117,""stateName"":""OH"",""parties"":[""Republican""],""electionCirca"":false},{""position"":""Representative"",""congressNumber"":118,""stateName"":""OH"",""parties"":[""Republican""],""electionCirca"":false}]"
"T000471","Robert","Turner","L.","Robert","Turner","L.",,,,,"1941",,"[{""position"":""Representative"",""congressNumber"":112,""stateName"":""NY"",""parties"":[""Republican""],""electionCirca"":false}]"
"U000031","Frederick","Upton","Stephen","Frederick","Upton","Stephen",,,,,"1953",,"[{""position"":""Representative"",""congressNumber"":100,""stateName"":""MI"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":101,""stateName"":""MI"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":102,""stateName"":""MI"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":103,""stateName"":""MI"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":104,""stateName"":""MI"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":105,""stateName"":""MI"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":106,""stateName"":""MI"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":107,""stateName"":""MI"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":108,""stateName"":""MI"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":109,""stateName"":""MI"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":110,""stateName"":""MI"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":111,""stateName"":""MI"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":112,""stateName"":""MI"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":113,""stateName"":""MI"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":114,""stateName"":""MI"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":115,""stateName"":""MI"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":116,""stateName"":""MI"",""parties"":[""Republican""]},{""position"":""Representative"",""congressNumber"":117,""stateName"":""MI"",""parties"":[""Republican""],""electionCirca"":false}]"
