,year,state,previous_winner_age,incumbent,incumbency_count,avg_dem_margin_4,avg_total_votes_4,party_flips_4,dem_margin
2710,1994,WI,39.0,Democrat,1,0.3478064314818367,178901.25,0,0.263841210210794
3016,1996,WI,41.0,Democrat,2,0.341152377787892,175004.25,0,0.497419960437626
3274,1998,WI,43.0,Democrat,3,0.3944334503833032,167438.75,0,0.566644032722217
3556,2000,WI,45.0,Democrat,4,0.4297137284973207,178894.5,0,0.558257799443521
1159,1982,WI,40.0,Republican,1,-0.2270077139929065,231432.0,0,-0.300262743037309
1420,1984,WI,42.0,Republican,2,-0.2514260570077073,211378.0,0,-0.516640909961387
5050,2010,WI,68.0,Republican,1,-0.365967175103229,298428.5,0,-0.414144453832413
5387,2012,WI,70.0,Republican,2,-0.34278794059392503,307080.25,0,-0.243582715836396
5686,2014,WI,72.0,None,0,-0.328246870924106,328093.0,0,-0.162871302388185
5996,2016,WI,59.0,Republican,1,-0.27396760258166203,314630.5,0,-0.210768076531868
6312,2018,WI,61.0,Republican,2,-0.2578416371472155,311944.0,0,-0.110128768312467
6606,2020,WI,63.0,Republican,3,-0.181837715767229,328356.5,0,-0.185146596611868
616,1978,WI,38.0,Democrat,1,0.475270964798251,232318.0,0,0.25548056889211
897,1980,WI,40.0,Democrat,2,0.36537576684518047,204471.0,0,0.293582856130822
1160,1982,WI,42.0,Democrat,3,0.341444796607061,221009.0,0,0.359508847316305
1421,1984,WI,44.0,Democrat,4,0.345960809284372,210671.5,0,0.224708554379437
1670,1986,WI,46.0,Democrat,5,0.2833202066796685,212251.5,0,0.254497142991511
1922,1988,WI,48.0,Democrat,6,0.28307435020451877,210622.5,0,0.245844905683521
2164,1990,WI,50.0,Democrat,7,0.2711398625926935,204169.75,0,0.242861578587841
2435,1992,WI,52.0,Democrat,8,0.2419780454105775,199512.5,0,0.288511931527453
2711,1994,WI,54.0,Democrat,9,0.2579288896975815,204346.0,0,0.0865224439599754
3018,1996,WI,56.0,Democrat,10,0.2159352149396976,206541.5,0,0.141461753456288
3275,1998,WI,58.0,Democrat,11,0.18983942688288935,209671.25,0,0.212753459000745
3558,2000,WI,60.0,Democrat,12,0.18231239698611534,217079.25,0,0.266193631962411
3826,2002,WI,62.0,Democrat,13,0.17673282209485486,220904.0,0,0.284559552750985
4705,2008,WI,68.0,Democrat,1,0.2608784793115975,236196.75,0,0.216610793926843
5051,2010,WI,70.0,None,0,0.26184281304312196,275932.25,0,-0.0795417988426878
5388,2012,WI,39.0,Republican,1,0.1754089553418473,269006.75,1,-0.123025019207001
6313,2018,WI,45.0,Republican,1,-0.0550254128792812,329119.5,1,-0.219098653130968
6607,2020,WI,47.0,None,0,-0.16395277464373395,321310.5,0,-0.215307059733985
6830,2022,WI,63.0,Republican,1,-0.19789408986655826,363615.5,0,-0.237642006382708
617,1978,WI,57.0,Democrat,0,0.0401176449489787,223044.0,0,-0.158896581541805
898,1980,WI,40.0,Republican,1,-0.059389468296413145,199412.5,1,-0.353484346268752
1161,1982,WI,42.0,Republican,2,-0.15742109428719278,216510.66666666666,1,-0.153246310041805
1422,1984,WI,44.0,Republican,3,-0.15637739822584584,206336.75,1,-0.375552660244772
1671,1986,WI,46.0,Republican,4,-0.2602949745242835,209099.5,0,-0.347135845679399
1923,1988,WI,48.0,Republican,5,-0.307354790558682,209011.0,0,-0.394057079043099
2165,1990,WI,50.0,Republican,6,-0.31749797375226874,206330.0,0,-0.0709264604887745
2436,1992,WI,52.0,Republican,7,-0.29691801136401114,207151.5,0,-0.401877906806681
2712,1994,WI,54.0,Republican,8,-0.30349932300448834,217001.75,0,-0.274572983097712
3019,1996,WI,56.0,None,0,-0.2853586073590666,217991.0,0,0.0407834536390988
3276,1998,WI,53.0,Democrat,0,-0.1766484741885172,220232.5,1,-0.0921844563511918
3559,2000,WI,38.0,Republican,1,-0.18196297315412152,226922.0,2,-0.494103469358185
3827,2002,WI,40.0,Republican,2,-0.20501936379199748,229288.75,2,-0.50466189559127
4100,2004,WI,42.0,Republican,3,-0.26254159191538695,235200.0,1,-0.403178320224671
4396,2006,WI,44.0,None,0,-0.37353203538132945,261358.5,0,0.021458050737395
5389,2012,WI,54.0,Republican,1,-0.24572706530978206,274112.0,2,-0.119908999017347
5687,2014,WI,56.0,Republican,2,-0.14953884116630134,312145.0,2,-0.300823048106575
